0,0,49,25.36984535293579,2128,472
0,1,49,24.365187607574462,1494,499
0,2,49,24.527652464675903,3005,499
0,3,49,24.49086805419922,2952,500
0,4,49,24.43993779258728,2110,499
0,5,49,24.412645302581787,2099,523
0,6,49,24.35237308578491,801,472
0,7,49,24.388622484970092,1300,499
0,8,49,24.38854905204773,1212,480
0,9,49,24.371025763320922,1425,502
0,10,49,24.36116262512207,691,470
0,11,49,24.437284670639038,1668,499
0,12,49,24.341329775619506,719,472
0,13,49,24.450756274032592,2091,548
0,14,49,24.35836001472473,942,470
0,15,49,24.43947859840393,1665,499
0,16,49,24.341370306777954,738,499
0,17,49,24.45077582435608,2317,469
0,18,49,24.412431441116333,1995,499
0,19,49,24.344113312530517,778,501
0,20,49,24.389672957229614,1237,499
0,21,49,24.34103175239563,746,499
0,22,49,24.453440867233276,2342,499
0,23,49,24.344082079696655,839,470
0,24,49,24.37535949783325,1717,499
0,25,49,24.34418412284851,300,98
0,26,49,24.409864865112304,1692,499
0,27,49,24.344989739227294,855,470
0,28,49,24.38933464126587,1302,505
0,29,49,24.34455796318054,297,98
0,30,49,24.362239323425293,1368,509
0,31,49,24.344113789367675,881,499
0,32,49,24.373708687591552,1354,501
0,33,49,24.4457809551239,2001,499
0,34,49,24.34371205406189,831,499
0,35,49,24.389527283477783,1329,499
0,36,49,24.391930304336547,1225,499
0,37,49,24.343148670959472,809,507
0,38,49,24.369987927246093,1470,508
0,39,49,24.445815048980712,2253,499
0,40,49,24.452512703704834,2325,499
0,41,49,24.34488221244812,855,521
0,42,49,24.34159704284668,392,240
0,43,49,24.34764429168701,1002,499
0,44,49,24.389407835769653,1430,595
0,45,49,24.351090155410766,1206,499
0,46,49,24.38895484046936,1086,470
0,47,49,24.390359364318847,888,431
0,48,49,24.437932215499877,1231,565
1,0,41,29.250400505828857,2982,470
1,1,41,24.58334680633545,1792,499
1,2,41,0.1985323429107666,338,499
1,3,41,24.487689457702636,714,472
1,4,41,24.488469563293457,712,470
1,5,41,24.552253924179077,2028,503
1,6,41,24.515908919143676,1693,503
1,7,41,24.591995917129516,2162,473
1,8,41,24.496919117736816,1028,470
1,9,41,24.504316054153442,1298,503
1,10,41,24.493637047576904,646,264
1,11,41,24.517952643203735,1516,478
1,12,41,24.638825856018066,2770,657
1,13,41,24.48642536239624,304,123
1,14,41,24.58229299621582,1849,549
1,15,41,24.59330078201294,2149,554
1,16,41,24.498534880447387,1168,512
1,17,41,24.632182083892822,2767,567
1,18,41,24.48825641708374,879,533
1,19,41,24.518522940444946,1517,482
1,20,41,24.497613869476318,1160,479
1,21,41,24.515566788482666,1434,495
1,22,41,24.534761629867553,1229,468
1,23,41,24.58344503479004,1396,496
