,c_Q,c_V,c_density,c_viscosity,c_interface tension,c_channel’s width,c_channel’s depth,c_weber number,c_capillary number,d_Q,d_V,d_density,d_viscosity,d_interface tension,d_channel’s width,d_channel’s depth,d_weber number,d_capillary number
0,0.021739873730368398,0.035468474551465845,0.035398055423925504,0.042495833950713574,0.024595304551897592,0.13309039275523343,0.0558315460341924,0.0030208237547611795,0.039448219805676046,0.005633813674851127,0.11032151294075523,0.036250634308493776,0.044617043849326576,0.013308913235730996,0.1261378929353534,0.07712293343669056,0.124971648933283,0.07054708212728152
1,0.02602484865007981,0.037517452237529544,0.03351020356919035,0.05821597326805198,0.019801580246993505,0.10725558935098711,0.04907750047769518,0.004039057965777624,0.04014087094781533,0.009220099337352818,0.12263290004120454,0.045544223529583656,0.05603403814593325,0.01895209958392808,0.12538952494279976,0.07313366530944986,0.11503938750617747,0.0584709848894501
2,0.04113823547959328,0.03476947173476219,0.03773004561662674,0.050212107598781586,0.033716246485710144,0.09165255725383759,0.060483064502477646,0.06225458160042763,0.03601547330617905,0.06782659143209457,0.05363709107041359,0.05273311212658882,0.05178961530327797,0.04036278277635574,0.09818784147500992,0.07323913276195526,0.06151118874549866,0.05274081230163574
3,0.008203203667009704,0.02434385164113193,0.013769560206569881,0.034038693237712934,0.007186561894243034,0.1713398878671346,0.02670822955158555,0.0,0.035418978531012335,0.0011450474746992148,0.10280955611951535,0.03789455820296348,0.0859622720800568,0.0066436274317359266,0.14387308829832193,0.0684591789251515,0.14887101566499258,0.08333268920616314
4,2.458407919766029,2.547522206572375,2.759427377844342,2.7988155878136527,2.006745093200528,9.71480788183105,3.2777772819347417,2.6167125255345334,3.4575781698132673,3.1430846405823165,7.466671357278095,4.787468898097289,5.015728013643456,2.699876308425916,7.811268913526199,6.690226214157606,19.69486776881093,11.053013841167665
