0,37,49,25.255112133789062,809,507
0,38,49,24.385296068954467,1470,508
0,39,49,24.446212969589233,2253,499
0,40,49,24.454345188903808,2325,499
0,41,49,24.345354996490478,855,521
0,42,49,24.361134014892578,392,240
0,43,49,24.34892912940979,1002,499
0,44,49,24.38837095336914,1430,595
0,45,49,24.35126443939209,1206,499
0,46,49,24.388292752075195,1086,470
0,47,49,24.390051804351806,888,431
0,48,49,24.437701664733886,1231,565
1,0,41,25.685239277648925,2982,470
1,1,41,24.585500202941894,1792,499
1,2,41,24.477444134521484,338,189
1,3,41,24.48811527328491,714,472
1,4,41,24.487986288833618,712,470
1,5,41,24.553532801437377,2028,503
1,6,41,24.517222605514526,1693,503
1,7,41,24.595791779327392,2162,473
1,8,41,24.496070824432373,1028,470
1,9,41,24.507209978866577,1298,503
1,10,41,24.497699223327636,646,264
1,11,41,24.521442137527465,1516,478
1,12,41,24.630156479644775,2770,657
1,13,41,24.488275490570068,304,123
1,14,41,24.582877360153198,1849,549
1,15,41,24.602307759094238,2149,554
1,16,41,24.496051512527465,1168,512
1,17,41,24.632183752822876,2767,567
1,18,41,24.490010939407348,879,533
1,19,41,24.519526682662963,1517,482
1,20,41,24.498596630859375,1160,479
1,21,41,24.516380987930297,1434,495
1,22,41,24.536673746871948,1229,468
1,23,41,24.585068188476562,1396,496
1,24,41,24.581238947677612,1454,508
1,25,41,24.516042671966552,1476,518
1,26,41,24.51740952568054,1629,499
1,27,41,24.514484129714965,1384,472
1,28,41,24.52003689842224,1440,553
1,29,41,24.57853003578186,1565,523
1,30,41,24.630219422149658,2617,499
1,31,41,24.495756588745117,1134,499
1,32,41,24.51546522216797,1596,503
1,33,41,24.57929678993225,1475,503
1,34,41,24.517256699371337,1183,499
1,35,41,24.52052279548645,1196,499
1,36,41,24.486163101959228,715,499
1,37,41,24.48619743423462,685,470
1,38,41,24.48962327079773,716,499
1,39,41,24.710663758087158,6965,4306
1,40,41,24.49469443397522,940,579
2,0,61,25.760062657165527,697,470
2,1,61,24.4913348777771,705,470
2,2,61,24.48033758239746,865,472
2,3,61,24.487157069015502,700,472
2,4,61,24.489021502304077,720,492
2,5,61,24.490271292495727,775,520
2,6,61,24.490042887496948,730,475
2,7,61,24.48760601119995,711,470
2,8,61,24.48756929473877,690,470
2,9,61,24.486326418685913,700,472
2,10,61,24.489306174087524,708,470
2,11,61,24.487089596557617,696,472
2,12,61,24.487150393295288,695,472
2,13,61,24.490916930007934,699,470
2,14,61,24.49028392868042,860,472
2,15,61,24.488827667999267,237,88
