0,0,49,25.30328508453369,2128,472
0,1,49,24.365452252197265,1494,499
0,2,49,24.52991720275879,3005,499
0,3,49,24.490285359191894,2952,500
0,4,49,24.447666130828857,2110,499
0,5,49,24.415444813537597,2099,523
0,6,49,24.35216399269104,801,472
0,7,49,24.388534270095825,1300,499
0,8,49,24.38990255432129,1212,480
0,9,49,24.371601305770874,1425,502
0,10,49,24.35829945640564,691,470
0,11,49,24.437810860443115,1668,499
0,12,49,24.34175606803894,719,472
0,13,49,24.450375519561767,2091,548
0,14,49,24.34937234954834,942,470
0,15,49,24.43946763114929,1665,499
0,16,49,24.34188076095581,738,499
0,17,49,24.452017985153198,2317,469
0,18,49,24.413408003616333,1995,499
0,19,49,24.343631707000732,778,501
0,20,49,24.38950153427124,1237,499
0,21,49,24.342097483444213,746,499
0,22,49,24.451764784622192,2342,499
0,23,49,24.343946181106567,839,470
0,24,49,24.374134741592407,1717,499
0,25,49,24.3446702583313,300,98
0,26,49,24.40995093421936,1692,499
0,27,49,24.34362455444336,855,470
0,28,49,24.388903342056274,1302,505
0,29,49,24.344156466293335,297,98
0,30,49,24.36397000389099,1368,509
0,31,49,24.343805275726318,881,499
0,32,49,24.373944960403442,1354,501
0,33,49,24.445196352767944,2001,499
0,34,49,24.34331127243042,831,499
0,35,49,24.390957794952392,1329,499
0,36,49,24.392604313659668,1225,499
0,37,49,24.34342762069702,809,507
0,38,49,24.370035134124755,1470,508
0,39,49,24.445556603240966,2253,499
0,40,49,24.454950533676147,2325,499
0,41,49,24.345087967681884,855,521
0,42,49,24.342307291793823,392,240
0,43,49,24.349333248901367,1002,499
0,44,49,24.388757429885864,1430,595
0,45,49,24.351469240951538,1206,499
0,46,49,24.390060387420654,1086,470
0,47,49,24.391018830108642,888,431
0,48,49,24.43801899986267,1231,565
1,0,41,1.843449592590332,2982,499
1,1,41,24.58370777206421,1792,499
1,2,41,24.48850055770874,338,189
1,3,41,24.47446485595703,714,472
1,4,41,24.48540898399353,712,470
1,5,41,24.554421864318847,2028,503
1,6,41,24.514656744766235,1693,503
1,7,41,24.593757830429077,2162,473
1,8,41,24.49550863342285,1028,470
1,9,41,24.50872679786682,1298,503
1,10,41,24.4949490650177,646,264
1,11,41,24.518241606521606,1516,478
1,12,41,24.637608490753173,2770,657
1,13,41,24.48780270652771,304,123
1,14,41,24.581949911880493,1849,549
1,15,41,24.591361723709106,2149,554
1,16,41,24.49687810974121,1168,512
1,17,41,24.633529387283325,2767,567
1,18,41,24.489486656951904,879,533
1,19,41,24.51913734512329,1517,482
1,20,41,24.495977125930786,1160,479
1,21,41,24.517585717010498,1434,495
1,22,41,24.535727701950073,1229,468
1,23,41,0.2990286350250244,1396,499
1,24,41,0.2931642532348633,1454,499
1,25,41,24.517339669036865,1476,518
1,26,41,24.518310747909545,1629,499
1,27,41,24.516275130081176,1384,472
1,28,41,24.519736252593994,1440,553
1,29,41,24.580132447052,1565,523
1,30,41,24.628811322021484,2617,499
1,31,41,24.49747224884033,1134,499
1,32,41,24.51529499130249,1596,503
1,33,41,24.578783474731445,1475,503
1,34,41,0.22603917121887207,1183,499
1,35,41,24.520145140457153,1196,499
1,36,41,24.488681755828857,715,499
1,37,41,24.48671146469116,685,470
1,38,41,24.486765824127197,716,499
1,39,41,24.711636267471313,6965,4306
1,40,41,24.493630848693847,940,579
2,0,61,24.487185440826416,697,470
